epoch,train_loss,train_accuracy,train_precision,train_recall,train_f1_score,train_specificity,train_roc_auc,train_qwk,val_loss,val_accuracy,val_precision,val_recall,val_f1_score,val_specificity,val_roc_auc,val_qwk
22,0.699872883483793,0.7217480368726528,0.7163755641196741,0.7225855681899809,0.7186289800054484,0.9303706091975329,0.9250919531847124,0.8126696551251423,0.9024998483762063,0.6994535519125683,0.5534046337083691,0.59650201926064,0.5587881357944321,0.9260432380475772,0.8895207151050032,0.7474416440295747
23,0.7113053843038161,0.7183339023557528,0.7123878001619234,0.7196849328511749,0.715377401456348,0.9295505474314394,0.9221949269510681,0.7993979057189835,0.8813164638039844,0.6967213114754098,0.5625006074086676,0.5826751579165373,0.5548231987183299,0.9250193234260102,0.880805619950673,0.6992859980790224
24,0.6518483706487653,0.7483782861044725,0.7463687232071852,0.7505056152726202,0.7479860544638461,0.9368974214787491,0.9337229967631211,0.8346437510927435,1.1214886506398518,0.6584699453551912,0.5606060106612246,0.5321799730765248,0.5150058265716264,0.9152449131701206,0.8632919182418611,0.6665884872278591
25,0.6405231701957361,0.7586206896551724,0.7566119860175531,0.7621644222894151,0.758843496451455,0.9394536225121692,0.9374332579155874,0.8428258412418768,0.9965438875344281,0.6721311475409836,0.5435603303197526,0.5336682199440821,0.5296075282667122,0.9160687381341678,0.8758012926870127,0.7369090883380234
26,0.6148785040540555,0.7647661317855924,0.761983357562619,0.7662276281505752,0.7637642326776671,0.941112334286745,0.9405933196482976,0.8426047192393027,1.0470116900616004,0.7049180327868853,0.5997584977623669,0.5515671533602567,0.536495802788461,0.9230260171622096,0.8837634576834471,0.7617793604955636
27,0.5734592609822282,0.7791054967565723,0.7775885459185264,0.7823559728236307,0.779346145212306,0.9446122103912616,0.9484634831429201,0.849541441318301,0.954364860644106,0.6994535519125683,0.5376784696784697,0.5638844361602983,0.5420474253414362,0.9242085985768842,0.8830073027863576,0.7582017668465982
28,0.5201028881320452,0.8047115056333219,0.7972142007036893,0.8010802031778752,0.7980638769547275,0.9512259014762838,0.954764920363516,0.8764195979736905,1.0604340665327394,0.7049180327868853,0.5430329631132198,0.5312865279072175,0.5323936898428019,0.9229480834004009,0.8783933902879173,0.7528148342600769
29,0.5308936310530767,0.798224650051212,0.7964946802199545,0.8014324666351362,0.7984167769108581,0.9494159870932481,0.9542945884214922,0.8703498387038944,1.0048417895218063,0.6994535519125683,0.5768119714477303,0.5238844361602982,0.5183493854673658,0.924004619261512,0.885497572871045,0.7528967685084109
30,0.44923332959321954,0.8357801297371117,0.8326124302747397,0.8357865698152895,0.833563400245924,0.9589880710373295,0.9669438242785894,0.901405918386506,1.0188200447728726,0.7103825136612022,0.5453858721555326,0.5249218183700942,0.5272657623893102,0.924737056162327,0.879281060920893,0.7373302418019212
31,0.4501207828135082,0.8364629566404916,0.8330452939495494,0.8353835505582797,0.833939862653178,0.9591505232883769,0.9664130799562765,0.9011097320993031,1.1126393679061222,0.6967213114754098,0.5243715960402966,0.5475240757999378,0.5322534738017042,0.9226968921814386,0.865770328850022,0.7421339753075513
32,0.39874457509170097,0.8593376579037214,0.8544607048334362,0.8550508207445914,0.854254297053408,0.9649629394943,0.9727536771017213,0.9139553628017495,1.095888614003124,0.6994535519125683,0.5016959651766281,0.5091009630319975,0.5024459430780652,0.9235632130819382,0.8741994486394198,0.7497621430601377
33,0.32893954306464424,0.8859679071355412,0.8845742634559087,0.8860351535469642,0.8849078467701208,0.9714932771293923,0.9814424794060359,0.9303018963739539,1.2379813585125032,0.6939890710382514,0.5433831179704918,0.5351593662628146,0.5321588963083823,0.9222678030643762,0.8600360360648865,0.7399447009629659
34,0.3069411505811163,0.8897234551041311,0.888159180318518,0.8892507626659454,0.8884589329604209,0.9724752545874896,0.9837706905582099,0.9343037765803152,1.2739215985021957,0.7404371584699454,0.57346059230208,0.5635240757999378,0.5669820989028513,0.9325257120506631,0.8700050008536422,0.7751872880863782
35,0.2714880650952718,0.9057698873335609,0.9042243900811568,0.9054300536975873,0.9044022924381678,0.9764670582999617,0.9861658203465682,0.9436166839545579,1.2952231299030326,0.7377049180327869,0.5761012767943461,0.5578183700942322,0.5635493401340635,0.9312687406304564,0.8814618092914916,0.7661936228379882
36,0.215220842855137,0.9228405599180608,0.9219264841330241,0.9216077389778465,0.9216419105066214,0.9807169944672423,0.9916414931847012,0.9539977196530912,1.4389537136411406,0.7158469945355191,0.5419462568740919,0.5502688205446826,0.5450515598232206,0.92751945923013,0.8528336638844921,0.7590617856192765
37,0.2196146612735729,0.9269375213383407,0.9267768239597934,0.9279253438669702,0.926913479714845,0.981706597723416,0.9900372701994609,0.9529794625939805,1.4630567584532859,0.7076502732240437,0.510695516945517,0.5044189706948327,0.5055871217670743,0.9245133391016029,0.8716485525677911,0.7440228969850868
38,0.22715909807561566,0.9224991464663708,0.9212640956841289,0.922212055152728,0.9215415950381189,0.9806738231965271,0.9905106583604605,0.9603598354624994,1.3074532050252612,0.7103825136612022,0.5285054534862611,0.5291086258672465,0.5285694485694487,0.9238727125031675,0.8709777770918571,0.777369329486014
39,0.18994672920016878,0.9354728576305906,0.9353534374960771,0.9364903158845437,0.9356484095453134,0.9838582364111407,0.9930871267218692,0.9611301976350483,1.3674099862249822,0.7431693989071039,0.5698944891332631,0.5588497462980222,0.5628450686051074,0.9326748344492909,0.8872807571633693,0.774918196375113
40,0.20690041590200914,0.9313758962103107,0.9299115865268478,0.9298484043035511,0.929822860155238,0.9828963610563118,0.9918920484681258,0.9621610534995215,1.453125116603622,0.7404371584699454,0.5765430676192217,0.5355147561354459,0.5490574207020499,0.9317293697510658,0.8642610775261895,0.7606915845075356
41,0.20576470211204223,0.9283031751451007,0.9291970929522156,0.9301401602198653,0.9296144109159782,0.9819857116656037,0.9925402168732488,0.9544656639067947,1.5561575772332363,0.7076502732240437,0.49119884591520646,0.4922305063684374,0.49067752869697356,0.925185146412766,0.8687000465535748,0.7426555842704478
42,0.18451321519308425,0.9399112325025606,0.9405485586190878,0.9413683773833327,0.9408676559970331,0.9849132448676189,0.9930545404565038,0.9615209117821227,1.4777600459062337,0.7513661202185792,0.588359917179095,0.5457293155224189,0.5577796026906325,0.9335237944046451,0.8711202699899558,0.7857279332154283
43,0.15871850504438476,0.9487879822465005,0.9487343758302323,0.9488941116413512,0.948688515896146,0.9871929035327662,0.9949548685829921,0.9698761076900112,1.5322706399719572,0.7349726775956285,0.5762077771569297,0.5369845707776741,0.5478390224548881,0.9300393468149988,0.8685570770985173,0.7575958274691614
44,0.18537698771337796,0.9327415500170707,0.9326565644417913,0.9330322536547666,0.9328019213522805,0.983165048291039,0.9937386842334457,0.9622160110643647,1.4860764390132466,0.7459016393442623,0.5819362129583124,0.5571423837630735,0.5603409815749967,0.9332579543914304,0.8793455341525833,0.7898623489562063
45,0.168996966855086,0.9429839535677705,0.9425141674838583,0.942821982557579,0.9425710505752576,0.9857616694940654,0.9944946060769038,0.9660272899798715,1.598767016103359,0.7349726775956285,0.5783811544368834,0.5423332297815057,0.5550712076473849,0.9297592504734624,0.8813390786725769,0.7690662163113082
46,0.1616271756062861,0.9440081939228405,0.9440173606650111,0.9447762793297633,0.9442989775184468,0.9859859311263186,0.9949845930250737,0.9710351222338434,1.6825421605605246,0.726775956284153,0.5976524267522753,0.5564790307548929,0.5636283170016451,0.9269308916774726,0.874856895520265,0.7589260975028802
47,0.12798152607062768,0.9539091840218504,0.9536616007852619,0.9536136741613397,0.9535695634444856,0.9884800477666994,0.9968764118455873,0.9754921022571786,1.7108236232090517,0.7185792349726776,0.547007933856,0.5653171792482137,0.5506641140661366,0.9300869865400294,0.8758354144697073,0.7630782551163351
48,0.12196718300439954,0.9569819050870604,0.9564930452272616,0.9564091240703823,0.9563680714233895,0.9892653071384219,0.9966390138867378,0.9763549219600036,1.7214436524552725,0.7295081967213115,0.5520904495876563,0.5410152221186704,0.5438594898729471,0.9303378103042153,0.8671396255537992,0.7767339226490135
49,0.13610977457677922,0.9562990781836804,0.9559375939705295,0.9558260328751919,0.9557649303764718,0.9890947345936156,0.9962473924012348,0.9782326849759684,1.5693680021932217,0.7486338797814208,0.575469569444543,0.572656518587553,0.5730046820379823,0.9356106143935792,0.8739620512304901,0.787724717228506
50,0.14130329973067224,0.9562990781836804,0.9565746931443077,0.9564486036096742,0.9565053447261297,0.9890581682457956,0.99614985313289,0.9712939345943625,1.712723642099099,0.73224043715847,0.5684459040321109,0.5424266335300818,0.5520980696023969,0.9272067843866416,0.87692328646243,0.7557146025106422
51,0.10212330880472179,0.9682485489928303,0.968285360483417,0.9686206503833183,0.9683895993416515,0.9920569158816033,0.997173985446825,0.9821259017585502,1.7625113165443713,0.7404371584699454,0.5837762237762237,0.5547990059024542,0.566587740068403,0.9305165536513151,0.8689952920589045,0.7720734160929609
52,0.09026678763113766,0.9709798566063503,0.9708747555804885,0.971457504006435,0.9710122509733831,0.9927574788524224,0.9978202818961716,0.9853126937266274,1.9490786953702,0.7431693989071039,0.5849197826118627,0.5458320389354873,0.5580667288006966,0.9318633330653482,0.8704995153438329,0.7830271928752766
53,0.07322204638191125,0.9771252987367702,0.9772362892925613,0.9771679473765278,0.9771842938101797,0.9942740204342846,0.9986355814575049,0.9886589808324256,1.8524476556830067,0.7349726775956285,0.5575217314297104,0.534648855752304,0.5436445631778073,0.9294535889322464,0.8702690975127286,0.7654091452521331
54,0.08935818185132492,0.9716626835097303,0.9715100296162144,0.9715285272148524,0.9715114063177237,0.9929226954304984,0.9981639193799137,0.9856512912965669,1.9313243705718244,0.7349726775956285,0.5515511131959729,0.525744641192917,0.5357632733458682,0.9294890241228311,0.8667765068567531,0.7692785525958579
55,0.08188244345677097,0.9723455104131102,0.9721170935977644,0.9723278236135098,0.9721607988865552,0.9930983687026244,0.9984941989885436,0.9867517924877766,1.950973841010547,0.7486338797814208,0.5853213352340223,0.5431423837630736,0.556082912006918,0.932478393640922,0.8717086803678507,0.778453594714042
56,0.09299674178812285,0.9682485489928303,0.9684373335216833,0.9684657275454865,0.9684271644243004,0.9920482137093133,0.9983656299103918,0.9851530672084103,1.9271879313422031,0.7377049180327869,0.5692219522006756,0.5289354872113494,0.5423556807848533,0.9281677264248624,0.871805722589764,0.758795839169671
57,0.07460517957189733,0.9764424718333903,0.9765969690462999,0.976661199719856,0.9766008158748093,0.9941012159356273,0.998608483109464,0.9858924254403366,1.9638899362803808,0.7349726775956285,0.5736121321026981,0.5426335300818059,0.5549261561497029,0.9280292021760118,0.8728272933779431,0.7619056565666055
58,0.07020171521534872,0.9764424718333903,0.9764139805918914,0.9764245949431478,0.976412137048148,0.9941147213811569,0.9989526268654213,0.9864819860594719,1.978729197236358,0.7486338797814208,0.59268981625727,0.5498320389354872,0.5636273026734517,0.9330358457600528,0.8724330035375759,0.7880644670121025
59,0.053802738176514396,0.9825879139638102,0.9826372774179124,0.9824101621348251,0.982485545127334,0.995645266591969,0.9990085082039736,0.9921498787929666,1.9375942183322594,0.7568306010928961,0.5765252448703533,0.5524266335300817,0.5619336105454148,0.935914764546484,0.8687360178642212,0.7950671219808934
60,0.05450688977988126,0.9819050870604302,0.9817314964472141,0.9818252530692752,0.9817305749431535,0.995489983444487,0.9991699097200393,0.9917826667972753,1.9526160062987947,0.7377049180327869,0.5523244522132174,0.522563114838977,0.530631152357196,0.9302244604915362,0.8764195235058212,0.7670606141594605
61,0.06626146709414173,0.9754182314783203,0.9751688967987822,0.9752225108445067,0.9751872877752625,0.9938652626578177,0.9991203242901184,0.9892329214921506,2.005998362608946,0.7540983606557377,0.6023744563759954,0.5535300818059439,0.5706299553489296,0.9336258772603763,0.8652777784952767,0.7873388772422385
62,0.04978897669102988,0.9846363946739501,0.9844952940508508,0.9845641254607115,0.9844963279643473,0.9961694986083713,0.999122819637295,0.9925432749697426,2.1218124641095355,0.7459016393442623,0.5863709827840262,0.545736978357668,0.5597383893570165,0.9316602044950733,0.8716789350832508,0.7702298999870113
63,0.059804324939536656,0.9822465005121201,0.9823065213343151,0.982217288630542,0.9822322654933495,0.9955613705445974,0.9989344299847283,0.9916361485428591,2.1425864084170816,0.7295081967213115,0.5650836958617279,0.5251500465983224,0.5390083875951882,0.9263151563672289,0.875108774894602,0.7557726257427968
64,0.055396800723719226,0.9839535677705702,0.9840079368864675,0.9837955071882096,0.9838803714251105,0.9959842791336395,0.9988825771605047,0.9897169873706494,2.180169310074686,0.73224043715847,0.5825836740614359,0.5400312726519624,0.5538915759642382,0.9275275507648187,0.8714429535827513,0.7682004144564748
65,0.06042373938428428,0.9805394332536702,0.980342449710459,0.980133197429299,0.9802059340205169,0.9951501659928816,0.9991028368876357,0.9922040982682518,2.1024442539840447,0.7349726775956285,0.5919721808246399,0.5343332297815055,0.5506819119439489,0.9288664725930162,0.8734518966106444,0.7784189943315806
66,0.05817280677718356,0.9791737794469102,0.9792412124800818,0.9791654183518093,0.9791594693671227,0.9947889595965245,0.999052347491363,0.9875367948462157,1.9352272084501922,0.7459016393442623,0.5710778765839748,0.5518243761002382,0.5595730954809028,0.9334457060085807,0.8716977561520582,0.7678393604976332
67,0.06386651336439603,0.9781495390918402,0.9783369682347594,0.9784239248587113,0.9783624125767749,0.9945281743017546,0.9987539094657979,0.9905834594260777,1.9587496877368031,0.7349726775956285,0.5685969947346196,0.5260465983224604,0.5387018756669775,0.9284791187245762,0.878021977017115,0.7642347245210007
68,0.0605446061242808,0.9791737794469102,0.9791684832485202,0.9790747239939718,0.9790775798415725,0.9947982671592609,0.9988241784976648,0.9913212773064942,1.9984908462222157,0.7568306010928961,0.5994212174774833,0.5442611577094335,0.5619544314980925,0.9343843302992625,0.8764537118051768,0.7843754899585228
69,0.04670871763476468,0.9829293274155002,0.9830256071916914,0.9829839117107166,0.9829959625202106,0.9957264688645303,0.999499891953087,0.9928478657760461,1.9921529690424602,0.7513661202185792,0.5873290412605862,0.5488634151392772,0.5638579578988786,0.9327398905883474,0.8805523782200495,0.7771415025494908
70,0.04852938039333885,0.9836121543188802,0.9835996347597871,0.9838011366291232,0.9836660360279496,0.9959080177474275,0.9994114504721276,0.9936915496595427,2.0057801118965357,0.7486338797814208,0.5919402205944262,0.5496665631148391,0.5644120043211764,0.9330502766855261,0.8741980347847014,0.7746920865906661
71,0.046343635212370574,0.9822465005121201,0.9819973104274607,0.9821352712929862,0.9820276186079715,0.995582323423996,0.99956583993867,0.9917301989284713,2.0169941408386647,0.7540983606557377,0.5988040524315733,0.5486335300818059,0.5656846472594068,0.9339348354528593,0.8676004129380065,0.7869495336089102
72,0.04020456329354372,0.9856606350290201,0.9857002913074766,0.9856733418793461,0.985677363280271,0.996413070437605,0.999639570000714,0.9932222059922694,2.123101491094287,0.7486338797814208,0.5953538963022196,0.5496665631148391,0.5658274017161868,0.932101113596769,0.8733092708046503,0.7778516778679565
73,0.060804562629179854,0.9781495390918402,0.978254402346258,0.9783947029741915,0.9782563820816732,0.9945371603656131,0.9991195278772802,0.9901357840028984,1.9879049876999986,0.7404371584699454,0.5776678698466408,0.5461967484726106,0.5574504340349253,0.9315942565757501,0.8669228028620253,0.7742443972311699
74,0.0528331364513896,0.9829293274155002,0.9833940072066067,0.9827143423776098,0.9829764895735762,0.9957107080639458,0.9993146570024066,0.9933210072863812,2.0545488589448357,0.7486338797814208,0.5911815737054952,0.5480389354872114,0.5629164405555299,0.933567508883226,0.869982932014724,0.7702538019710006
