epoch,train_loss,train_accuracy,train_precision,train_recall,train_f1_score,train_specificity,train_roc_auc,train_qwk,val_loss,val_accuracy,val_precision,val_recall,val_f1_score,val_specificity,val_roc_auc,val_qwk
11,0.9959732044593756,0.5889382041652441,0.5734664342857283,0.5914828327723769,0.578280897736647,0.8969437870332637,0.8477175732106454,0.6760738092979931,1.0322317327957986,0.6366120218579235,0.48546886364573183,0.5036178937558248,0.474804523641733,0.9114733525878794,0.8638706974418635,0.6244763948306397
12,0.9722613703476035,0.605326049846364,0.5969453103259669,0.6089702436086848,0.6010321325543756,0.9011981111711561,0.8551623616476608,0.6686310556063576,0.9986338446049091,0.6721311475409836,0.5382200850356672,0.5193590141866002,0.4825668129994501,0.9171038221936705,0.8623108243137627,0.6440147773585752
13,0.9325164153576712,0.6312734721748037,0.6210702918680304,0.6300749076877558,0.6240011309344079,0.9077522492264573,0.8688787583680926,0.7007723445400662,0.9122846582548214,0.674863387978142,0.49912136099166915,0.5184210417313865,0.48530792783800003,0.9124953951730985,0.8807078384075051,0.6924656894781067
14,0.8705217244886383,0.6538067599863434,0.6402024836977931,0.6520730589527105,0.6440458051067998,0.9135758617297846,0.8847275002253726,0.7574075011765562,0.9616154354126727,0.7131147540983607,0.5542583495951372,0.5376533084808947,0.5040354152333772,0.9225565411564862,0.8781056174658758,0.7103656040735465
15,0.8515808992558431,0.6609764424718334,0.6513839192990145,0.658463828229294,0.6541249710695883,0.9153578269469571,0.8904551133041293,0.7541178080038984,0.8776632443151838,0.6885245901639344,0.5119474549544404,0.5407733250491871,0.5201130037651172,0.922160445150601,0.8874561268068147,0.7647566250998998
16,0.8383330103886254,0.6732673267326733,0.6703858404075385,0.6792811041921508,0.6739000963632059,0.9180393151844232,0.8940689119007788,0.7601886289819602,1.5022970301205996,0.5218579234972678,0.5150759933368628,0.4165024334679507,0.35310410384876173,0.8901569695996857,0.8458972690362578,0.602817223894409
17,0.762363034085879,0.704677364288153,0.695123561015234,0.6994983456389582,0.696663815474727,0.9263824967662548,0.9126168026985153,0.7935067546435651,1.247738059101209,0.587431693989071,0.4747066108779511,0.4953356114735426,0.43053083245654716,0.9044967900603567,0.8301173953832158,0.7147859816316933
18,0.718125708805656,0.7132127005804029,0.7089848809565603,0.7172948968576917,0.7119989759626989,0.9280383028848366,0.9203391147850357,0.7974754935278658,1.0157523024929025,0.6229508196721312,0.4874877336720186,0.4747412239826033,0.41149468850891696,0.9099902766201312,0.8689235514488332,0.7317574511819116
19,0.7011831036278232,0.7347217480368726,0.7271927640821063,0.7331745856190317,0.7290173785377667,0.9337395041117471,0.9244085491458623,0.8173641898042754,1.1154885168284014,0.644808743169399,0.49967186049836093,0.4924440302371337,0.45695364222083834,0.9141340188834196,0.8626181750366904,0.6897530928150621
20,0.6897979422452386,0.7275520655513827,0.7211800594819888,0.7274165054056924,0.7233496725341685,0.9318443350897645,0.9277457775199615,0.8195783518615227,1.0013083786260886,0.6885245901639344,0.5752505371710498,0.5568977943460702,0.5278162511542013,0.9230207733290147,0.885222303727154,0.7389184110713984
21,0.6156974172543324,0.7610105838170024,0.7531326416641975,0.7582861389699046,0.7548069185482873,0.9403660665060422,0.9411522423759273,0.8438665676433259,0.8910887456331097,0.7131147540983607,0.5374043957444161,0.56790452521487,0.5270395837300101,0.928123224969743,0.8902430066175938,0.8058574184735412
22,0.5963449867645113,0.7729600546261522,0.7729148646517577,0.7803906965866132,0.7757361875700765,0.9429324109495566,0.9454974783510478,0.8507458525024397,0.9590873158043199,0.6885245901639344,0.5055933071168971,0.5209294812053432,0.512050001948652,0.9206176466303603,0.8699273683936694,0.7190770438149776
23,0.5350310296970001,0.796176169341072,0.7918180127342869,0.7932867582267087,0.7920223602163456,0.9491326839029692,0.9557928862724205,0.8610063944796434,1.1909001811605986,0.674863387978142,0.5207278262072783,0.5137512685098893,0.47540658172237116,0.9204376859626274,0.8710281830392514,0.7484212515023736
24,0.5115734106568844,0.8098327074086719,0.8051183755732388,0.8079722457921674,0.8060070152248778,0.9525371651225873,0.9590640043901306,0.8706113989489541,0.9031918439708773,0.7349726775956285,0.5377064626372415,0.516814745780263,0.5131068215178766,0.9296450873158735,0.8789261206724918,0.7774971092241802
25,0.5176763300929879,0.806418572891772,0.8051454196195211,0.8088010895535751,0.8066211026088898,0.9514893529421296,0.9589353090757659,0.8619872511306281,0.9259357732501837,0.6775956284153005,0.45600375738056903,0.4631363777570675,0.4559364235524135,0.9174942303143716,0.8753117728028028,0.7857278237100246
26,0.45247096741065185,0.8248548992830318,0.8206208385614608,0.8232733652508705,0.8214994915732035,0.9562779629435004,0.9666889370160495,0.8808006510940637,1.0580609717655702,0.6612021857923497,0.47261350587933026,0.4999979289634462,0.4764837448795364,0.9175032360588178,0.8611798845545868,0.7149388206558057
27,0.43137287732357454,0.8429498122226016,0.840831329292843,0.8424961981902405,0.8414810621011316,0.9607654732906132,0.9709208812003339,0.9061601123368689,1.0654126913821111,0.7049180327868853,0.504959394481711,0.5117036346691519,0.4991235626343381,0.9243403316173179,0.876280598645149,0.7451097569583324
28,0.352417236161582,0.8753840901331512,0.8744493832658831,0.8759179968105965,0.8747033544459859,0.9688092125348877,0.979093930695095,0.9212465904371947,1.0396538595032823,0.726775956284153,0.49896367008004894,0.48919312415864147,0.48742482295107853,0.9274780461760385,0.8752691367803374,0.7741761525119879
29,0.30624605351521644,0.8955274837828611,0.8927810185011269,0.8930217232659595,0.8925091792006986,0.9739568804865011,0.9826603570292578,0.9370931142204963,1.0397808799326747,0.7540983606557377,0.5926921271121123,0.5505647716682199,0.5605588414583916,0.9330587789466186,0.8866318438548705,0.8189671085951219
30,0.27024036013009645,0.905087060430181,0.90470195859158,0.9062643790489842,0.9050927195517225,0.9762079983761168,0.9871584549123675,0.9400439471604971,1.1314851820794611,0.7650273224043715,0.5773797460334243,0.5283408926167548,0.5378899287238952,0.9365235700380703,0.8749267466669133,0.822778834876806
31,0.2840766949472919,0.9013315124615909,0.9006156148304282,0.9019006872129587,0.9011012189874179,0.9753066824611354,0.9849193878214221,0.9386822526780518,1.1296121272884432,0.7486338797814208,0.5564358974358974,0.5159962721342032,0.5150236317894488,0.9337245782788031,0.8777224153537585,0.7649943627364237
32,0.24880970074846379,0.9156708774325708,0.9151390638982857,0.9158098085195997,0.915387323258065,0.9789111621085624,0.989018239744366,0.9500124030702901,1.1427132067133168,0.7513661202185792,0.5660649108805533,0.5593695764730248,0.5532179560417709,0.9358244614633981,0.8817193800468562,0.8121975009592137
33,0.23672694144862713,0.9228405599180608,0.9231867161175471,0.9236040365241405,0.9231682708298763,0.980675642055967,0.9893230822365935,0.9529094310556144,1.1080030978051691,0.7213114754098361,0.525956307133154,0.5292330951641296,0.5135315412714794,0.9296839034645217,0.8745365272350687,0.7841840264934092
34,0.24621113227186206,0.9166951177876408,0.9170451416673057,0.9182082117660109,0.9175184571262818,0.9791142341298912,0.9890854120882423,0.9527764171527808,1.202071322769415,0.7595628415300546,0.5989142445351909,0.5484637050843948,0.5574310600816286,0.9355737080266712,0.8890881325014044,0.7913766087601934
35,0.2193769269447027,0.9238648002731308,0.9238448618959321,0.9239757467955929,0.9238258354934781,0.980953858318688,0.991515472130563,0.9525769847790865,1.2850544511294755,0.7377049180327869,0.5600858141283673,0.5370736253494874,0.5387129266875192,0.9313185524991295,0.8831431468325268,0.7740496791185266
36,0.1979008704963175,0.9324001365653807,0.9324140938261092,0.9332466137992352,0.9325541044081767,0.9830742714099596,0.9925446449004145,0.9591774784323722,1.3243046132593208,0.7568306010928961,0.562012682657844,0.5198243761002382,0.5254693772231086,0.9349149872199009,0.8755215285723408,0.7743274497303284
37,0.15066718176571978,0.9501536360532605,0.9506159948682498,0.9502713097162914,0.9502920446134006,0.987505108731271,0.9956317170630845,0.970897998926932,1.1772559053910887,0.773224043715847,0.6090379233494889,0.557738635186911,0.573172830576852,0.9389963469294017,0.8893246839032726,0.7973576028324977
38,0.14079685360142377,0.9542505974735405,0.9537529787514647,0.9536363267864247,0.9536598214694987,0.9885798221366381,0.9956452213022711,0.973521328530199,1.3271360091172932,0.7540983606557377,0.5677436527436528,0.5328928238583411,0.5374553322832641,0.9338859755393362,0.8808517351000485,0.8003263419448591
39,0.1387141185074017,0.9528849436667804,0.9529822224495501,0.952759302747819,0.9527961582542966,0.9882095911507655,0.9962177380839872,0.9766495401430113,1.292397001401974,0.7622950819672131,0.6125854525567405,0.5640989955472715,0.5736668897931156,0.9367440938940383,0.8858571980140748,0.815982969288801
40,0.12971674325819021,0.9603960396039604,0.9607325153865217,0.9606212712892642,0.96059999950091,0.9900729829534045,0.9961741470696582,0.9783314585417371,1.279527950156582,0.7568306010928961,0.5912557053540659,0.558770011390701,0.5710201103384722,0.9356811834223542,0.8825298428845108,0.7980332507958967
41,0.13329134532115328,0.9573233185387504,0.9574200427134419,0.9577314389361323,0.9574930779635803,0.9893224607644283,0.9962736721658259,0.9788470502349285,1.2426408920131746,0.7704918032786885,0.5972872055480751,0.5607716682199441,0.5727103461625347,0.9388646740638515,0.8878432723501613,0.8048515790516725
42,0.1321588267377311,0.9549334243769204,0.9547990007292901,0.9549567668680968,0.954819395764581,0.9887426097828426,0.9964881440558662,0.9699879956092454,1.3851718765790346,0.7540983606557377,0.5932869095391717,0.5083145904525215,0.5244460487982538,0.9328027397622869,0.8793024979331584,0.7942323620209322
43,0.10084974612899508,0.9730283373164903,0.9730564124826474,0.9727836536633143,0.9728625691579035,0.9932565056743176,0.997456912674339,0.9853148445884786,1.3383697108492825,0.7650273224043715,0.6083395840150352,0.5483332297815056,0.5648767693354948,0.9368259548909151,0.8873594534630967,0.8185621357579861
44,0.10773602561734569,0.9668828951860703,0.9666133457130233,0.9668630656501346,0.9666698928705856,0.9917412719975678,0.997563024632792,0.9836682622962124,1.2893226094584647,0.7622950819672131,0.5810449865564955,0.5378811225018122,0.5521837306310245,0.9363365181667437,0.8876112349677197,0.8070582871471925
45,0.08654620955653995,0.9716626835097303,0.9720043797891854,0.972054162089455,0.9720036590029391,0.992894221799089,0.9986298632683871,0.9845463336498291,1.3359762482304391,0.7513661202185792,0.555456432576093,0.514754685720203,0.5239048122919971,0.9335582233926948,0.8837952706726411,0.8008861974743372
